stype,l1,l2,l3,proportion
literal,0,0,0,0.00394986263691
literal,0,0,1,0.00193543269209
literal,0,0,2,0.00394986263691
literal,0,0,3,0.00287122851919
literal,0,0,4,0.0039160386124
literal,0,0,5,0.00281036944136
literal,0,1,0,0.00193543269209
literal,0,1,1,0.000631978021906
literal,0,1,2,0.00193543269209
literal,0,1,3,0.00120214066028
literal,0,1,4,0.00191885892008
literal,0,1,5,0.00117665986991
literal,0,2,0,0.00394986263691
literal,0,2,1,0.00193543269209
literal,0,2,2,0.00394986263691
literal,0,2,3,0.00287122851919
literal,0,2,4,0.0039160386124
literal,0,2,5,0.00281036944136
literal,0,3,0,0.00287165419025
literal,0,3,1,0.00120231888242
literal,0,3,2,0.00287165419025
literal,0,3,3,0.00198402474416
literal,0,3,4,0.00286411575005
literal,0,3,5,0.00193296140552
literal,0,4,0,0.00391859913727
literal,0,4,1,0.00192011357726
literal,0,4,2,0.00391859913727
literal,0,4,3,0.00286561847345
literal,0,4,4,0.00389555027297
literal,0,4,5,0.00279842234947
literal,0,5,0,0.00281084400237
literal,0,5,1,0.00117685856154
literal,0,5,2,0.00281084400237
literal,0,5,3,0.0019346660756
literal,0,5,4,0.00279823441883
literal,0,5,5,0.00188624209434
literal,1,0,0,0.00193543269209
literal,1,0,1,0.000631978021906
literal,1,0,2,0.00193543269209
literal,1,0,3,0.00120214066028
literal,1,0,4,0.00191885892008
literal,1,0,5,0.00117665986991
literal,1,1,0,0.000631978021906
literal,1,1,1,3.94986263691e-05
literal,1,1,2,0.000631978021906
literal,1,1,3,0.00024837616948
literal,1,1,4,0.000626566177985
literal,1,1,5,0.000243111543371
literal,1,2,0,0.00193543269209
literal,1,2,1,0.000631978021906
literal,1,2,2,0.00193543269209
literal,1,2,3,0.00120214066028
literal,1,2,4,0.00191885892008
literal,1,2,5,0.00117665986991
literal,1,3,0,0.00120231888242
literal,1,3,1,0.000248412992236
literal,1,3,2,0.00120231888242
literal,1,3,3,0.000647844814421
literal,1,3,4,0.00119916264967
literal,1,3,5,0.00063117107119
literal,1,4,0,0.00192011357726
literal,1,4,1,0.000626975861963
literal,1,4,2,0.00192011357726
literal,1,4,3,0.0011997918176
literal,1,4,4,0.00190881963376
literal,1,4,5,0.0011716578003
literal,1,5,0,0.00117685856154
literal,1,5,1,0.000243152595361
literal,1,5,2,0.00117685856154
literal,1,5,3,0.000631727698155
literal,1,5,4,0.00117157911653
literal,1,5,5,0.000615915785907
literal,2,0,0,0.00394986263691
literal,2,0,1,0.00193543269209
literal,2,0,2,0.00394986263691
literal,2,0,3,0.00287122851919
literal,2,0,4,0.0039160386124
literal,2,0,5,0.00281036944136
literal,2,1,0,0.00193543269209
literal,2,1,1,0.000631978021906
literal,2,1,2,0.00193543269209
literal,2,1,3,0.00120214066028
literal,2,1,4,0.00191885892008
literal,2,1,5,0.00117665986991
literal,2,2,0,0.00394986263691
literal,2,2,1,0.00193543269209
literal,2,2,2,0.00394986263691
literal,2,2,3,0.00287122851919
literal,2,2,4,0.0039160386124
literal,2,2,5,0.00281036944136
literal,2,3,0,0.00287165419025
literal,2,3,1,0.00120231888242
literal,2,3,2,0.00287165419025
literal,2,3,3,0.00198402474416
literal,2,3,4,0.00286411575005
literal,2,3,5,0.00193296140552
literal,2,4,0,0.00391859913727
literal,2,4,1,0.00192011357726
literal,2,4,2,0.00391859913727
literal,2,4,3,0.00286561847345
literal,2,4,4,0.00389555027297
literal,2,4,5,0.00279842234947
literal,2,5,0,0.00281084400237
literal,2,5,1,0.00117685856154
literal,2,5,2,0.00281084400237
literal,2,5,3,0.0019346660756
literal,2,5,4,0.00279823441883
literal,2,5,5,0.00188624209434
literal,3,0,0,0.00287151832221
literal,3,0,1,0.0012022619965
literal,3,0,2,0.00287151832221
literal,3,0,3,0.0019850289808
literal,3,0,4,0.00286568406886
literal,3,0,5,0.00193289756998
literal,3,1,0,0.0012022619965
literal,3,1,1,0.000248401238946
literal,3,1,2,0.0012022619965
literal,3,1,3,0.000648172728425
literal,3,1,4,0.00119981928143
literal,3,1,5,0.000631150226932
literal,3,2,0,0.00287151832221
literal,3,2,1,0.0012022619965
literal,3,2,2,0.00287151832221
literal,3,2,3,0.0019850289808
