alpha,prior_cost_c,lambda,k,sample_amount,learning_parameter,generations,parent,t1_mut,t2_mut,t3_mut,t4_mut,t5_mut,t6_mut,t7_mut,t8_mut,t9_mut,t10_mut,t11_mut,t12_mut
1,0.1,30,3,15,1,20
1,0.1,30,3,15,1,20
1,0.1,30,3,15,1,20
1,0.1,30,3,15,1,20
1,0.1,30,3,15,1,20
1,0.1,30,3,15,1,20
1,0.1,30,3,15,1,20
1,0.1,30,3,15,1,20
1,0.1,30,3,15,1,20
1,0.1,30,3,15,1,20
1,0.1,30,3,15,1,20
1,0.1,30,3,15,1,20
