run_ID,t1_initial,t2_initial,t3_initial,t4_initial,t5_initial,t6_initial,t7_initial,t8_initial,t9_initial,t10_initial,t11_initial,t12_initial,alpha,prior_cost_c,lambda,k,sample_amount,learning_parameter,generations,t1_final,t2_final,t3_final,t4_final,t5_final,t6_final,t7_final,t8_final,t9_final,t10_final,t11_final,t12_final
0,0.118787833443,0.226760205273,0.0994916803784,0.15693974992,0.021621862555,0.0098026280116,0.048405984079,0.0923525305758,0.0728568888395,0.00635651642194,0.0148283920345,0.131795728468,1,0.7,10,1,12,2,20,0.0981363569002,0.00883227212102,0.0981363569002,0.0528112931598,0.105584973569,0.0496642526174,0.0981363569002,0.00883227212102,0.0981363569002,0.0883146387255,0.206267043997,0.0871478260888
1,0.0840333939008,0.022860496761,0.240646364099,0.0016165848991,0.0427674141142,0.0737927189106,0.0888530678703,0.00598380509011,0.222072404373,0.181716405347,0.024908659283,0.0107486853527,1,0.7,10,1,12,2,20,0.100992990963,0.00908936918663,0.100992990963,0.0514803936324,0.114633491953,0.0457172819639,0.100992990963,0.00908936918663,0.100992990963,0.084679342225,0.197777706856,0.0835610811466
2,0.232471473699,0.0634310100152,0.133104680228,0.240822510044,0.0403498187816,0.0271157631233,0.0394725386536,0.00354830217677,0.0201911443246,0.039294086294,0.0432833920172,0.116915280643,1,0.7,10,1,12,2,20,0.103366065481,0.0093029458933,0.103366065481,0.0504965307276,0.119757116076,0.0435713118512,0.103366065481,0.0093029458933,0.103366065481,0.0819228456725,0.191340627038,0.0808414149236
3,0.0148430387439,0.00117150589555,0.0505454704513,0.056242322805,0.0732720692908,0.198505129878,0.0393637592978,0.0431361226665,0.0451680066292,0.0457896432445,0.103660916833,0.328302014265,1,0.7,10,1,12,2,20,0.0956863201392,0.00861176881253,0.0956863201392,0.0534670541492,0.107371931769,0.0485298832358,0.0956863201392,0.00861176881253,0.0956863201392,0.0903815582877,0.211093676188,0.0891870781892
4,0.0179521600272,0.17910501987,0.0245026596948,0.105230864841,0.0717983853465,0.0342214245528,0.00566954525273,0.0421452260652,0.0907449831002,0.1952767981,0.141281109256,0.0920718238928,1,0.7,10,1,12,2,20,0.0988080568638,0.00889272511774,0.0988080568638,0.0521219004122,0.115112509415,0.0452332692092,0.0988080568638,0.00889272511774,0.0988080568638,0.0866453019283,0.202368605514,0.0855007358298
5,0.257988602684,0.117911918988,0.0584618103789,0.0284067907328,0.10318705479,0.0940087785945,0.0199925414094,0.0425467626132,0.0133807264083,0.139353039649,0.0197858886109,0.10497608514,1,0.7,10,1,12,2,20,0.0901272281588,0.00811145053429,0.0901272281588,0.0549973492453,0.110593353818,0.0463504111542,0.0901272281588,0.00811145053429,0.0901272281588,0.0951630735786,0.222259401406,0.093904597094
6,0.212780592925,0.0382487570387,0.0133965648894,0.238319370506,0.0199690280036,0.0466970218605,0.00453160078218,0.134186477253,0.0282775783657,0.124373845947,0.136119563305,0.00309959912404,1,0.7,10,1,12,2,20,0.0943974241086,0.00849576816977,0.0943974241086,0.0534036013978,0.116340551885,0.0441326299123,0.0943974241086,0.00849576816977,0.0943974241086,0.0905851630938,0.211568942662,0.0893878782749
7,0.166186762343,0.181764887899,0.107857188076,0.00128739588607,0.0371090550974,0.0101364162142,0.205667478192,0.0201079538736,0.00908187920828,0.0197124847677,0.0915304647815,0.149558033662,1,0.7,10,1,12,2,20,0.0931750495134,0.0083857544562,0.0931750495134,0.0544331636075,0.103425173097,0.0501024863934,0.0931750495134,0.0083857544562,0.0931750495134,0.0931361922956,0.21752638147,0.0919048961709
8,0.0834342030766,0.176412576093,0.0700208124531,0.113245016277,0.0155522712393,0.0747742276183,0.0950115054818,0.00350126456174,0.018559825085,0.293014268664,0.0477942349585,0.00867979449214,1,0.7,10,1,12,2,20,0.0933003533305,0.00839703179975,0.0933003533305,0.0542421734889,0.106428831662,0.0486953913938,0.0933003533305,0.00839703179975,0.0933003533305,0.0926897943954,0.216483889025,0.0914644431131
9,0.10994083823,0.00165223538348,0.0317614845725,0.0242361988578,0.258968214279,0.00328452603533,0.0438377219983,0.0575250210635,0.0730043466757,0.0595611378462,0.161885600633,0.174342674424,1,0.7,10,1,12,2,20,0.0994137656644,0.0089472389098,0.0994137656644,0.0522923300676,0.108133769687,0.0486081283681,0.0994137656644,0.0089472389098,0.0994137656644,0.0868538658744,0.202855792988,0.0857065725375
10,0.0205667381777,0.0312933264381,0.0400163432821,0.0736783225573,0.00725986727299,0.0298376783248,0.163316592171,0.143086598742,0.187666668022,0.219657878674,0.0326469777546,0.0509730085844,1,0.7,10,1,12,2,20,0.0994400476023,0.0089496042842,0.0994400476023,0.0522212853035,0.109372857071,0.0480246733028,0.0994400476023,0.0089496042842,0.0994400476023,0.0866931909426,0.202480558455,0.0855480359473
11,0.0397313051156,0.297390197707,0.0240338396692,0.0726350753841,0.0723589434161,0.185527902799,0.107387560038,0.011232743908,0.0946974399851,0.035883123022,0.00210228757986,0.0570195813758,1,0.7,10,1,12,2,20,0.0938074134671,0.00844266721204,0.0938074134671,0.0538511785501,0.111077034652,0.0465547635995,0.0938074134671,0.00844266721204,0.0938074134671,0.0917096636456,0.214194988584,0.0904973826767
12,0.00292833542664,0.20038817593,0.0153872767594,0.0458735066839,0.0638186713128,0.0337657594946,0.0385849151179,0.0322340568712,0.0808824454952,0.111110085522,0.175161248292,0.199865523094,1,0.7,10,1,12,2,20,0.0944136318274,0.00849722686447,0.0944136318274,0.0535600891692,0.113167363086,0.0456366377124,0.0944136318274,0.00849722686447,0.0944136318274,0.090919477802,0.212349702068,0.0897177491237
